STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RN-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RO-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GJ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GK-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GM-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GN-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H5-01	-1	-1
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H6-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A3L1-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69L-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69M-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A8YF-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23K-01	1	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23L-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A2QG-01	-2	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3EO-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HY-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HZ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3NI-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TQ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TX-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3WB-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3YQ-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A40J-01	0	1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A5XV-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A770-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-GH-A9DA-01	-1	0
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A2PA-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A9SC-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JJ-01	-1	1
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JK-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A6W2-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3L7-01	0	0
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LA-01	-1	0
