STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Z-01	5162.59	1443.11
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A950-01	7442.11	2083.12
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A952-01	2032.87	563.422
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A953-01	4503.45	3879.92
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A954-01	3235.25	786.087
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A957-01	2214.88	623.246
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A958-01	458.633	841.121
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A959-01	4464.15	405.66
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U5-01	1654.43	1282.93
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U6-01	16085.6	3886.02
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U7-01	2248.84	466.937
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UA-01	NA	NA
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UB-01	3079.12	5749.81
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UC-01	1400.35	545.006
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UD-01	1170.18	244.737
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UH-01	2962.52	482.577
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UI-01	1315.32	850.676
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UJ-01	5043.18	674.726
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UL-01	2312.87	724.162
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UM-01	2017.68	2279.58
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UO-01	2019.88	312.589
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UP-01	1607.68	877.138999999999
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UQ-01	4446.23	552.891
