STUDY_ID	SAMPLE_ID	FAT1	EGFR
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UL-01	-0.2337	-0.051
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UM-01	-0.3811	0.8983
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UO-01	-0.38	-0.7455
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UP-01	-0.6263	0.1076
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UQ-01	0.4719	-0.2742
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UR-01	0.7792	0.355
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UT-01	0.4794	-0.5588
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UU-01	0.7502	0.2802
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UV-01	-0.2603	-0.484
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UY-01	0.5746	3.5171
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UZ-01	-0.1786	-1.0694
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V0-01	1.335	0.0614
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V1-01	0.314	-1.6704
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V2-01	-0.3006	0.4015
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V3-01	0.9138	-0.0267
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V4-01	0.7081	-0.2817
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V5-01	0.1791	-0.5304
cesc_tcga_pan_can_atlas_2018	TCGA-VS-AA62-01	1.9025	0.7717
cesc_tcga_pan_can_atlas_2018	TCGA-WL-A834-01	0.6629	0.5194
cesc_tcga_pan_can_atlas_2018	TCGA-XS-A8TJ-01	0.0253	0.3637
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QO-01	1.1256	1.0184
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QR-01	1.3197	0.5276
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX4-01	-0.4191	0.7563
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX8-01	0.9964	0.6412
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXA-01	-0.7555	-0.1372
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXB-01	-0.849	-4.5961
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXD-01	0.4616	0.8201
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXF-01	0.7134	0.5848
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXI-01	-0.2398	0.4367
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXJ-01	-0.1071	0.0655
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXN-01	1.7968	1.3993
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXT-01	1.5488	1.6527
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXU-01	-0.1444	-0.1286
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0H-01	0.2659	-0.0193
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0I-01	0.9152	0.9955
cesc_tcga_pan_can_atlas_2018	TCGA-ZX-AA5X-01	0.2923	0.0501
