STUDY_ID	SAMPLE_ID	FAT1	EGFR
lusc_tcga_pan_can_atlas_2018	TCGA-60-2721-01	0.2554	0.1515
lusc_tcga_pan_can_atlas_2018	TCGA-60-2722-01	-0.5352	0.3288
lusc_tcga_pan_can_atlas_2018	TCGA-60-2723-01	-0.0395	-0.128
lusc_tcga_pan_can_atlas_2018	TCGA-60-2724-01	-0.4744	0.0002
lusc_tcga_pan_can_atlas_2018	TCGA-60-2725-01	-0.6741	0.0614
lusc_tcga_pan_can_atlas_2018	TCGA-60-2726-01	-1.6296	-0.8507
lusc_tcga_pan_can_atlas_2018	TCGA-63-5128-01	0.1049	1.2865
lusc_tcga_pan_can_atlas_2018	TCGA-63-5131-01	-0.3269	0.205
lusc_tcga_pan_can_atlas_2018	TCGA-63-6202-01	0.6038	0.099
lusc_tcga_pan_can_atlas_2018	TCGA-63-7020-01	1.1688	0.6589
lusc_tcga_pan_can_atlas_2018	TCGA-63-7021-01	1.2374	0.4126
lusc_tcga_pan_can_atlas_2018	TCGA-63-7022-01	0.7007	0.2939
lusc_tcga_pan_can_atlas_2018	TCGA-63-7023-01	0.408	0.8054
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5M9-01	1.5372	-0.3716
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MB-01	0.4266	-0.2357
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MG-01	0.4643	0.0892
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MH-01	0.5026	-0.094
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MI-01	1.3105	1.1353
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MJ-01	1.0467	-0.3425
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5ML-01	0.0297	-0.3084
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MM-01	0.9116	0.1868
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MN-01	0.1175	-0.6373
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MP-01	-1.7917	-0.4118
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MR-01	0.5222	0.5109
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MS-01	1.1298	0.64
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MT-01	0.1869	0.39
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MU-01	0.3321	0.6951
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MV-01	0.2797	-0.1155
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MW-01	0.3011	1.2232
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MY-01	-4.5586	-0.0112
lusc_tcga_pan_can_atlas_2018	TCGA-66-2727-01	-0.047	0.2747
lusc_tcga_pan_can_atlas_2018	TCGA-66-2734-01	0.4874	0.4389
lusc_tcga_pan_can_atlas_2018	TCGA-66-2742-01	1.363	0.9466
lusc_tcga_pan_can_atlas_2018	TCGA-66-2744-01	0.8312	0.119
lusc_tcga_pan_can_atlas_2018	TCGA-66-2754-01	-0.2075	-3.5199
lusc_tcga_pan_can_atlas_2018	TCGA-66-2755-01	1.0209	0.3735
lusc_tcga_pan_can_atlas_2018	TCGA-66-2756-01	-0.556	-0.961
lusc_tcga_pan_can_atlas_2018	TCGA-66-2757-01	-0.461	-2.3285
lusc_tcga_pan_can_atlas_2018	TCGA-66-2758-01	-1.6152	-1.4581
lusc_tcga_pan_can_atlas_2018	TCGA-66-2759-01	1.5472	0.7241
lusc_tcga_pan_can_atlas_2018	TCGA-66-2763-01	-2.8275	0.089
lusc_tcga_pan_can_atlas_2018	TCGA-66-2765-01	0.1286	0.0317
lusc_tcga_pan_can_atlas_2018	TCGA-66-2766-01	-0.448	-0.762
lusc_tcga_pan_can_atlas_2018	TCGA-66-2767-01	-1.7095	0.0035
lusc_tcga_pan_can_atlas_2018	TCGA-66-2768-01	0.2214	0.2525
lusc_tcga_pan_can_atlas_2018	TCGA-66-2769-01	0.1176	-0.0469
lusc_tcga_pan_can_atlas_2018	TCGA-66-2770-01	0.1318	-0.1916
lusc_tcga_pan_can_atlas_2018	TCGA-66-2771-01	-2.9925	-1.2527
lusc_tcga_pan_can_atlas_2018	TCGA-66-2773-01	-0.0992	-0.3163
lusc_tcga_pan_can_atlas_2018	TCGA-66-2777-01	-0.9548	0.4024
lusc_tcga_pan_can_atlas_2018	TCGA-66-2778-01	-3.5042	-1.0982
